# soft_gypsilab
10	40	0.003883
20	40	0.006446
30	40	0.013732
40	40	0.018786
50	40	0.016566
60	40	0.008158
70	40	0.002268
80	40	0.005219
90	40	0.005103
100	40	0.004239
110	40	0.004001
120	40	0.003874
130	40	0.003637
140	40	0.003384
150	40	0.003259
160	40	0.003483
170	40	0.004274
180	40	0.005744
180	50	0.006264
190	50	0.008337
200	50	0.010278
210	50	0.011265
220	50	0.010897
230	50	0.009764
240	50	0.009534
250	50	0.010167
260	50	0.010021
270	50	0.009004
280	50	0.007757
290	50	0.006551
300	50	0.005484
310	50	0.004654
320	50	0.004142
330	50	0.004052
340	50	0.004406
350	50	0.004771
0	50	0.004486
10	50	0.005066
20	50	0.009546
30	50	0.014774
40	50	0.016392
50	50	0.012413
60	50	0.005171
70	50	0.003074
80	50	0.005304
90	50	0.005111
100	50	0.004326
110	50	0.003916
120	50	0.003642
130	50	0.003350
140	50	0.003133
150	50	0.003176
160	50	0.003654
170	50	0.004662
180	50	0.006264
180	60	0.007115
190	60	0.009096
200	60	0.010300
210	60	0.010145
220	60	0.009018
230	60	0.008255
240	60	0.008852
250	60	0.009725
260	60	0.009737
270	60	0.009019
280	60	0.008013
290	60	0.006947
300	60	0.005984
310	60	0.005290
320	60	0.004990
330	60	0.005063
340	60	0.005196
350	60	0.004951
0	60	0.005048
10	60	0.007744
20	60	0.011814
30	60	0.014160
40	60	0.012878
50	60	0.008214
60	60	0.003136
70	60	0.003918
80	60	0.005334
90	60	0.005121
100	60	0.004467
110	60	0.003968
120	60	0.003592
130	60	0.003306
140	60	0.003206
150	60	0.003410
160	60	0.004040
170	60	0.005266
180	60	0.007115
180	70	0.008550
190	70	0.009983
200	70	0.009947
210	70	0.008632
220	70	0.007299
230	70	0.007299
240	70	0.008371
250	70	0.009256
260	70	0.009428
270	70	0.009035
280	70	0.008309
290	70	0.007439
300	70	0.006636
310	70	0.006091
320	70	0.005845
330	70	0.005694
340	70	0.005360
350	70	0.005320
0	70	0.007136
10	70	0.010262
20	70	0.012352
30	70	0.011893
40	70	0.008935
50	70	0.004887
60	70	0.003041
70	70	0.004508
80	70	0.005294
90	70	0.005131
100	70	0.004655
110	70	0.004189
120	70	0.003795
130	70	0.003514
140	70	0.003416
150	70	0.003675
160	70	0.004634
170	70	0.006433
180	70	0.008550
180	80	0.010142
190	80	0.010155
200	80	0.008653
210	80	0.006843
220	80	0.006217
230	80	0.006916
240	80	0.007970
250	80	0.008752
260	80	0.009108
270	80	0.009053
280	80	0.008637
290	80	0.007990
300	80	0.007308
310	80	0.006731
320	80	0.006231
330	80	0.005720
340	80	0.005615
350	80	0.006996
0	80	0.009470
10	80	0.011197
20	80	0.010908
30	80	0.008675
40	80	0.005612
50	80	0.003462
60	80	0.003759
70	80	0.004750
80	80	0.005186
90	80	0.005142
100	80	0.004870
110	80	0.004498
120	80	0.004063
130	80	0.003614
140	80	0.003436
150	80	0.004205
160	80	0.006155
170	80	0.008520
180	80	0.010142
180	90	0.010614
190	90	0.008826
200	90	0.006629
210	90	0.005634
220	90	0.005984
230	90	0.006745
240	90	0.007514
250	90	0.008223
260	90	0.008787
270	90	0.009070
280	90	0.008983
290	90	0.008549
300	90	0.007860
310	90	0.007017
320	90	0.006195
330	90	0.005921
340	90	0.007004
350	90	0.009020
0	90	0.010414
10	90	0.010127
20	90	0.008249
30	90	0.005771
40	90	0.003934
50	90	0.003568
60	90	0.004114
70	90	0.004682
80	90	0.005025
90	90	0.005153
100	90	0.005076
110	90	0.004728
120	90	0.004032
130	90	0.003301
140	90	0.003851
150	90	0.006150
160	90	0.008885
170	90	0.010680
180	90	0.010614
180	100	0.009116
190	100	0.006454
200	100	0.005241
210	100	0.005486
220	100	0.005960
230	100	0.006391
240	100	0.006953
250	100	0.007697
260	100	0.008480
270	100	0.009088
280	100	0.009332
290	100	0.009071
300	100	0.008248
310	100	0.007107
320	100	0.006426
330	100	0.007100
340	100	0.008747
350	100	0.009911
0	100	0.009615
10	100	0.007973
20	100	0.005878
30	100	0.004290
40	100	0.003641
50	100	0.003683
60	100	0.004013
70	100	0.004427
80	100	0.004835
90	100	0.005164
100	100	0.005236
110	100	0.004700
120	100	0.003450
130	100	0.003321
140	100	0.006111
150	100	0.009425
160	100	0.011490
170	100	0.011316
180	100	0.009116
180	110	0.006384
190	110	0.004852
200	110	0.005111
210	110	0.005419
220	110	0.005528
230	110	0.005779
240	110	0.006357
250	110	0.007216
260	110	0.008198
270	110	0.009104
280	110	0.009670
290	110	0.009538
300	110	0.008564
310	110	0.007447
320	110	0.007475
330	110	0.008685
340	110	0.009710
350	110	0.009490
0	110	0.008052
10	110	0.006204
20	110	0.004721
30	110	0.003849
40	110	0.003476
50	110	0.003472
60	110	0.003733
70	110	0.004145
80	110	0.004646
90	110	0.005174
100	110	0.005321
110	110	0.004294
120	110	0.002663
130	110	0.005462
140	110	0.009835
150	110	0.012546
160	110	0.012404
170	110	0.009722
180	110	0.006384
180	120	0.004446
190	120	0.004708
200	120	0.004922
210	120	0.004770
220	120	0.004761
230	120	0.005131
240	120	0.005848
250	120	0.006817
260	120	0.007951
270	120	0.009120
280	120	0.009985
290	120	0.009956
300	120	0.008983
310	120	0.008382
320	120	0.009073
330	120	0.009948
340	120	0.009842
350	120	0.008591
0	120	0.006862
10	120	0.005334
20	120	0.004207
30	120	0.003471
40	120	0.003167
50	120	0.003263
60	120	0.003579
70	120	0.003967
80	120	0.004482
90	120	0.005184
100	120	0.005314
110	120	0.003509
120	120	0.003469
130	120	0.009277
140	120	0.013712
150	120	0.014237
160	120	0.011113
170	120	0.006737
180	120	0.004446
180	130	0.004269
190	130	0.004512
200	130	0.004122
210	130	0.003890
220	130	0.004118
230	130	0.004695
240	130	0.005505
250	130	0.006518
260	130	0.007744
270	130	0.009134
280	130	0.010265
290	130	0.010347
300	130	0.009643
310	130	0.009866
320	130	0.010794
330	130	0.010861
340	130	0.009724
350	130	0.007974
0	130	0.006278
10	130	0.004841
20	130	0.003717
30	130	0.003109
40	130	0.003072
50	130	0.003348
60	130	0.003674
70	130	0.003941
80	130	0.004358
90	130	0.005192
100	130	0.005220
110	130	0.002532
120	130	0.006188
130	130	0.013578
140	130	0.016748
150	130	0.014053
160	130	0.008260
170	130	0.004181
180	130	0.004269
180	140	0.004353
190	140	0.003793
200	140	0.003294
210	140	0.003409
220	140	0.003877
230	140	0.004520
240	140	0.005316
250	140	0.006308
260	140	0.007579
270	140	0.009146
280	140	0.010504
290	140	0.010726
300	140	0.010548
310	140	0.011631
320	140	0.012487
330	140	0.011706
340	140	0.009805
350	140	0.007750
0	140	0.005936
10	140	0.004378
20	140	0.003365
30	140	0.003137
40	140	0.003361
50	140	0.003671
60	140	0.003920
70	140	0.004030
80	140	0.004277
90	140	0.005200
100	140	0.005063
110	140	0.001934
120	140	0.009498
130	140	0.017551
140	140	0.018484
150	140	0.012346
160	140	0.005036
170	140	0.003661
180	140	0.004353
180	150	0.004053
190	150	0.003146
200	150	0.003065
210	150	0.003442
220	150	0.003918
230	150	0.004495
240	150	0.005221
250	150	0.006169
260	150	0.007456
270	150	0.009155
280	150	0.010693
290	150	0.011084
300	150	0.011569
310	150	0.013396
320	150	0.014093
330	150	0.012627
340	150	0.010102
350	150	0.007645
0	150	0.005580
10	150	0.004064
20	150	0.003481
30	150	0.003583
40	150	0.003815
50	150	0.004019
60	150	0.004174
70	150	0.004161
80	150	0.004232
90	150	0.005205
100	150	0.004880
110	150	0.002371
120	150	0.012648
130	150	0.020707
140	150	0.019014
150	150	0.009904
160	150	0.002773
170	150	0.004252
180	150	0.004053
180	160	0.003714
190	160	0.003030
200	160	0.003292
210	160	0.003656
220	160	0.004035
230	160	0.004520
240	160	0.005171
250	160	0.006080
260	160	0.007373
270	160	0.009161
280	160	0.010829
290	160	0.011387
300	160	0.012505
310	160	0.014908
320	160	0.015486
330	160	0.013528
340	160	0.010408
350	160	0.007437
0	160	0.005244
10	160	0.004138
20	160	0.003992
30	160	0.004111
40	160	0.004186
50	160	0.004266
60	160	0.004359
70	160	0.004280
80	160	0.004211
90	160	0.005210
100	160	0.004711
110	160	0.003276
120	160	0.015168
130	160	0.022876
140	160	0.018810
150	160	0.007572
160	160	0.002652
170	160	0.004703
180	160	0.003714
180	170	0.003603
190	170	0.003227
200	170	0.003568
210	170	0.003844
220	170	0.004138
230	170	0.004547
240	170	0.005140
250	170	0.006027
260	170	0.007328
270	170	0.009165
280	170	0.010904
290	170	0.011589
300	170	0.013164
310	170	0.015942
320	170	0.016474
330	170	0.014212
340	170	0.010576
350	170	0.007142
0	170	0.005070
10	170	0.004490
20	170	0.004497
30	170	0.004463
40	170	0.004385
50	170	0.004389
60	170	0.004460
70	170	0.004356
80	170	0.004204
90	170	0.005212
100	170	0.004595
110	170	0.003982
120	170	0.016761
130	170	0.024105
140	170	0.018448
150	170	0.005990
160	170	0.003382
170	170	0.004927
180	170	0.003603
180	180	0.003656
190	180	0.003395
200	180	0.003732
210	180	0.003959
220	180	0.004198
230	180	0.004554
240	180	0.005115
250	180	0.006007
260	180	0.007321
270	180	0.009165
280	180	0.010918
290	180	0.011650
300	180	0.013404
310	180	0.016334
320	180	0.016880
330	180	0.014520
340	180	0.010612
350	180	0.006924
0	180	0.005030
10	180	0.004730
20	180	0.004715
30	180	0.004567
40	180	0.004426
50	180	0.004414
60	180	0.004486
70	180	0.004378
80	180	0.004203
90	180	0.005213
100	180	0.004557
110	180	0.004223
120	180	0.017267
130	180	0.024502
140	180	0.018357
150	180	0.005525
160	180	0.003691
170	180	0.005030
180	180	0.003656
180	190	0.003755
190	190	0.003387
200	190	0.003723
210	190	0.003965
220	190	0.004187
230	190	0.004525
240	190	0.005096
250	190	0.006022
260	190	0.007352
270	190	0.009163
280	190	0.010867
290	190	0.011555
300	190	0.013170
310	190	0.016012
320	190	0.016617
330	190	0.014386
340	190	0.010575
350	190	0.006904
0	190	0.004998
10	190	0.004640
20	190	0.004575
30	190	0.004439
40	190	0.004340
50	190	0.004361
60	190	0.004445
70	190	0.004345
80	190	0.004205
90	190	0.005211
100	190	0.004605
110	190	0.003938
120	190	0.016635
130	190	0.024099
140	190	0.018665
150	190	0.006291
160	190	0.003381
170	190	0.005020
180	190	0.003755
180	200	0.003942
190	200	0.003258
200	200	0.003497
210	200	0.003806
220	200	0.004077
230	200	0.004458
240	200	0.005095
250	200	0.006079
260	200	0.007422
270	200	0.009157
280	200	0.010754
290	200	0.011315
300	200	0.012505
310	200	0.015023
320	200	0.015732
330	200	0.013843
340	200	0.010472
350	200	0.007080
0	200	0.005013
10	200	0.004320
20	200	0.004159
30	200	0.004113
40	200	0.004131
50	200	0.004224
60	200	0.004333
70	200	0.004259
80	200	0.004215
90	200	0.005208
100	200	0.004726
110	200	0.003221
120	200	0.014918
130	200	0.022807
140	200	0.019158
150	200	0.008144
160	200	0.002778
170	200	0.004827
180	200	0.003942
180	210	0.004281
190	210	0.003371
200	210	0.003218
210	210	0.003519
220	210	0.003895
230	210	0.004393
240	210	0.005140
250	210	0.006194
260	210	0.007532
270	210	0.009149
280	210	0.010582
290	210	0.010967
300	210	0.011540
310	210	0.013517
320	210	0.014380
330	210	0.013021
340	210	0.010294
350	210	0.007354
0	210	0.005200
10	210	0.004082
20	210	0.003681
30	210	0.003661
40	210	0.003798
50	210	0.003985
60	210	0.004141
70	210	0.004136
80	210	0.004241
90	210	0.005203
100	210	0.004893
110	210	0.002392
120	210	0.012294
130	210	0.020492
140	210	0.019325
150	210	0.010629
160	210	0.003365
170	210	0.004374
180	210	0.004281
180	220	0.004558
190	220	0.004028
200	220	0.003445
210	220	0.003443
220	220	0.003824
230	220	0.004431
240	220	0.005283
250	220	0.006384
260	220	0.007686
270	220	0.009138
280	220	0.010356
290	220	0.010557
300	220	0.010468
310	220	0.011712
320	220	0.012755
330	220	0.012113
340	220	0.010123
350	220	0.007665
0	220	0.005564
10	220	0.004165
20	220	0.003438
30	220	0.003260
40	220	0.003406
50	220	0.003663
60	220	0.003892
70	220	0.004010
80	220	0.004295
90	220	0.005197
100	220	0.005067
110	220	0.002131
120	220	0.009103
130	220	0.017143
140	220	0.018561
150	220	0.012990
160	220	0.005872
170	220	0.003952
180	220	0.004558
180	230	0.004538
190	230	0.004757
200	230	0.004358
210	230	0.004039
220	230	0.004176
230	230	0.004724
240	230	0.005582
250	230	0.006667
260	230	0.007882
270	230	0.009124
280	230	0.010085
290	230	0.010120
300	230	0.009491
310	230	0.009864
320	230	0.010989
330	230	0.011226
340	230	0.010115
350	230	0.008122
0	230	0.006077
10	230	0.004535
20	230	0.003583
30	230	0.003155
40	230	0.003147
50	230	0.003378
60	230	0.003670
70	230	0.003945
80	230	0.004389
90	230	0.005189
100	230	0.005208
110	230	0.002778
120	230	0.005883
130	230	0.013032
140	230	0.016480
150	230	0.014352
160	230	0.008984
170	230	0.004835
180	230	0.004538
180	240	0.004947
190	240	0.004992
200	240	0.005194
210	240	0.005045
220	240	0.005001
230	240	0.005343
240	240	0.006071
250	240	0.007052
260	240	0.008119
270	240	0.009109
280	240	0.009776
290	240	0.009670
300	240	0.008751
310	240	0.008271
320	240	0.009142
330	240	0.010219
340	240	0.010238
350	240	0.008918
0	240	0.006912
10	240	0.005113
20	240	0.003953
30	240	0.003373
40	240	0.003204
50	240	0.003328
60	240	0.003626
70	240	0.004011
80	240	0.004527
90	240	0.005180
100	240	0.005282
110	240	0.003681
120	240	0.003480
130	240	0.008774
140	240	0.013182
150	240	0.014072
160	240	0.011439
170	240	0.007360
180	240	0.004947
180	250	0.006860
190	250	0.005263
200	250	0.005400
210	250	0.005714
220	250	0.005860
230	250	0.006131
240	250	0.006707
250	250	0.007527
260	250	0.008392
270	250	0.009093
280	250	0.009441
290	250	0.009198
300	250	0.008254
310	250	0.007231
320	250	0.007387
330	250	0.008791
340	250	0.010021
350	250	0.009899
0	250	0.008352
10	250	0.006224
20	250	0.004498
30	250	0.003624
40	250	0.003414
50	250	0.003535
60	250	0.003831
70	250	0.004232
80	250	0.004705
90	250	0.005170
100	250	0.005269
110	250	0.004362
120	250	0.002999
130	250	0.005270
140	250	0.009312
150	250	0.012064
160	250	0.012244
170	250	0.009959
180	250	0.006860
180	260	0.009226
190	260	0.006782
200	260	0.005574
210	260	0.005767
220	260	0.006281
230	260	0.006783
240	260	0.007373
250	260	0.008060
260	260	0.008692
270	260	0.009075
280	260	0.009091
290	260	0.008693
300	260	0.007872
310	260	0.006814
320	260	0.006207
330	260	0.006990
340	260	0.008843
350	260	0.010233
0	260	0.010043
10	260	0.008298
20	260	0.005924
30	260	0.004070
40	260	0.003424
50	260	0.003655
60	260	0.004108
70	260	0.004538
80	260	0.004903
90	260	0.005160
100	260	0.005169
110	260	0.004672
120	260	0.003657
130	260	0.003571
140	260	0.005911
150	260	0.008959
160	260	0.011036
170	260	0.011104
180	260	0.009226
180	270	0.010341
190	270	0.008820
200	270	0.006832
210	270	0.005897
220	270	0.006265
230	270	0.007105
240	270	0.007938
250	270	0.008606
260	270	0.009008
270	270	0.009058
280	270	0.008741
290	270	0.008156
300	270	0.007439
310	270	0.006666
320	270	0.005917
330	270	0.005659
340	270	0.006816
350	270	0.009052
0	270	0.010710
10	270	0.010576
20	270	0.008633
30	270	0.005876
40	270	0.003702
50	270	0.003345
60	270	0.004115
70	270	0.004778
80	270	0.005094
90	270	0.005149
100	270	0.005001
110	270	0.004635
120	270	0.004049
130	270	0.003544
140	270	0.004057
150	270	0.006010
160	270	0.008485
170	270	0.010237
180	270	0.010341
180	280	0.009715
190	280	0.009852
200	280	0.008579
210	280	0.006969
220	280	0.006443
230	280	0.007218
240	280	0.008352
250	280	0.009123
260	280	0.009328
270	280	0.009040
280	280	0.008406
290	280	0.007617
300	280	0.006888
310	280	0.006345
320	280	0.005916
330	280	0.005437
340	280	0.005275
350	280	0.006680
0	280	0.009391
10	280	0.011440
20	280	0.011376
30	280	0.009127
40	280	0.005770
50	280	0.003180
60	280	0.003583
70	280	0.004791
80	280	0.005250
90	280	0.005138
100	280	0.004797
110	280	0.004385
120	280	0.003974
130	280	0.003660
140	280	0.003667
150	280	0.004408
160	280	0.006078
170	280	0.008175
180	280	0.009715
180	290	0.008230
190	290	0.009576
200	290	0.009654
210	290	0.008548
220	290	0.007403
230	290	0.007526
240	290	0.008687
250	290	0.009591
260	290	0.009639
270	290	0.009024
280	290	0.008100
290	290	0.007121
300	290	0.006284
310	290	0.005741
320	290	0.005516
330	290	0.005402
340	290	0.005065
350	290	0.004892
0	290	0.006671
10	290	0.010061
20	290	0.012551
30	290	0.012395
40	290	0.009442
50	290	0.005024
60	290	0.002706
70	290	0.004464
80	290	0.005346
90	290	0.005127
100	290	0.004592
110	290	0.004099
120	290	0.003698
130	290	0.003458
140	290	0.003495
150	290	0.003911
160	290	0.004841
170	290	0.006382
180	290	0.008230
180	300	0.007033
190	300	0.008752
200	300	0.009909
210	300	0.009893
220	300	0.008969
230	300	0.008381
240	300	0.009093
250	300	0.010011
260	300	0.009929
270	300	0.009008
280	300	0.007833
290	300	0.006712
300	300	0.005764
310	300	0.005076
320	300	0.004745
330	300	0.004786
340	300	0.004924
350	300	0.004658
0	300	0.004517
10	300	0.007135
20	300	0.011533
30	300	0.014373
40	300	0.013426
50	300	0.008689
60	300	0.003042
70	300	0.003781
80	300	0.005370
90	300	0.005117
100	300	0.004420
110	300	0.003925
120	300	0.003543
130	300	0.003240
140	300	0.003178
150	300	0.003526
160	300	0.004302
170	300	0.005469
180	300	0.007033
180	310	0.006436
190	310	0.008154
200	310	0.009879
210	310	0.010913
220	310	0.010722
230	310	0.009784
240	310	0.009698
250	310	0.010396
260	310	0.010188
270	310	0.008995
280	310	0.007611
290	310	0.006407
300	310	0.005415
310	310	0.004625
320	310	0.004076
330	310	0.003892
340	310	0.004165
350	310	0.004529
0	310	0.004199
10	310	0.004372
20	310	0.008848
30	310	0.014533
40	310	0.016707
50	310	0.012959
60	310	0.005421
70	310	0.002863
80	310	0.005324
90	310	0.005108
100	310	0.004296
110	310	0.003915
120	310	0.003644
130	310	0.003315
140	310	0.003056
150	310	0.003142
160	310	0.003810
170	310	0.004973
180	310	0.006436
180	320	0.006107
190	320	0.007945
200	320	0.010015
210	320	0.011851
220	320	0.012471
230	320	0.011491
240	320	0.010517
250	320	0.010757
260	320	0.010408
270	320	0.008983
280	320	0.007437
290	320	0.006198
300	320	0.005228
310	320	0.004449
320	320	0.003822
330	320	0.003376
340	320	0.003315
350	320	0.003867
0	320	0.004356
10	320	0.003544
20	320	0.005601
30	320	0.013133
40	320	0.018770
50	320	0.016998
60	320	0.008522
70	320	0.002049
80	320	0.005225
90	320	0.005101
100	320	0.004223
110	320	0.004023
120	320	0.003901
130	320	0.003641
140	320	0.003331
150	320	0.003131
160	320	0.003431
170	320	0.004517
180	320	0.006107
180	330	0.005768
190	330	0.007873
200	330	0.010364
210	330	0.012845
220	330	0.014128
230	330	0.013218
240	330	0.011443
250	330	0.011086
260	330	0.010583
270	330	0.008974
280	330	0.007308
290	330	0.006061
300	330	0.005140
310	330	0.004432
320	330	0.003867
330	330	0.003399
340	330	0.003042
350	330	0.003206
0	330	0.004148
10	330	0.004132
20	330	0.002999
30	330	0.010911
40	330	0.019633
50	330	0.020285
60	330	0.011529
70	330	0.001922
80	330	0.005101
90	330	0.005094
100	330	0.004190
110	330	0.004171
120	330	0.004164
130	330	0.004000
140	330	0.003793
150	330	0.003561
160	330	0.003498
170	330	0.004178
180	330	0.005768
180	340	0.005419
190	340	0.007704
200	340	0.010730
210	340	0.013802
220	340	0.015557
230	340	0.014705
240	340	0.012298
250	340	0.011358
260	340	0.010707
270	340	0.008968
280	340	0.007221
290	340	0.005974
300	340	0.005097
310	340	0.004465
320	340	0.003993
330	340	0.003621
340	340	0.003255
350	340	0.003039
0	340	0.003844
10	340	0.004687
20	340	0.002319
30	340	0.008705
40	340	0.019703
50	340	0.022599
60	340	0.013961
70	340	0.002456
80	340	0.004984
90	340	0.005090
100	340	0.004181
110	340	0.004300
120	340	0.004354
130	340	0.004256
140	340	0.004180
150	340	0.004101
160	340	0.003984
170	340	0.004196
180	340	0.005419
180	350	0.005202
190	350	0.007437
200	350	0.010956
210	350	0.014527
220	350	0.016564
230	350	0.015722
240	350	0.012902
250	350	0.011536
260	350	0.010776
270	350	0.008964
280	350	0.007175
290	350	0.005922
300	350	0.005069
310	350	0.004500
320	350	0.004104
330	350	0.003818
340	350	0.003535
350	350	0.003207
0	350	0.003727
10	350	0.004984
20	350	0.002926
30	350	0.007181
40	350	0.019515
50	350	0.023936
60	350	0.015508
70	350	0.002995
80	350	0.004901
90	350	0.005087
100	350	0.004182
110	350	0.004381
120	350	0.004455
130	350	0.004383
140	350	0.004390
150	350	0.004471
160	350	0.004494
170	350	0.004504
180	350	0.005202
180	360	0.005126
190	360	0.007229
200	360	0.011025
210	360	0.014851
220	360	0.016973
230	360	0.016105
240	360	0.013120
250	360	0.011587
260	360	0.010788
270	360	0.008964
280	360	0.007167
290	360	0.005901
300	360	0.005046
310	360	0.004511
320	360	0.004170
330	360	0.003939
340	360	0.003703
350	360	0.003368
0	360	0.003771
10	360	0.005108
20	360	0.003233
30	360	0.006733
40	360	0.019477
50	360	0.024367
60	360	0.015999
70	360	0.003193
80	360	0.004873
90	360	0.005087
100	360	0.004182
110	360	0.004405
120	360	0.004481
130	360	0.004409
140	360	0.004435
150	360	0.004584
160	360	0.004723
170	360	0.004730
180	360	0.005126
