0	0.015242
1	0.015241
2	0.015237
3	0.015230
4	0.015220
5	0.015207
6	0.015191
7	0.015173
8	0.015151
9	0.015127
10	0.015099
11	0.015069
12	0.015035
13	0.014998
14	0.014958
15	0.014915
16	0.014868
17	0.014817
18	0.014764
19	0.014706
20	0.014645
21	0.014580
22	0.014511
23	0.014438
24	0.014361
25	0.014280
26	0.014195
27	0.014106
28	0.014012
29	0.013914
30	0.013811
31	0.013704
32	0.013592
33	0.013475
34	0.013353
35	0.013227
36	0.013095
37	0.012959
38	0.012818
39	0.012672
40	0.012520
41	0.012364
42	0.012202
43	0.012036
44	0.011864
45	0.011688
46	0.011506
47	0.011319
48	0.011128
49	0.010932
50	0.010730
51	0.010524
52	0.010314
53	0.010099
54	0.009879
55	0.009656
56	0.009428
57	0.009196
58	0.008960
59	0.008721
60	0.008478
61	0.008232
62	0.007982
63	0.007730
64	0.007475
65	0.007217
66	0.006958
67	0.006696
68	0.006432
69	0.006167
70	0.005901
71	0.005634
72	0.005366
73	0.005097
74	0.004829
75	0.004560
76	0.004292
77	0.004025
78	0.003759
79	0.003494
80	0.003231
81	0.002970
82	0.002712
83	0.002457
84	0.002205
85	0.001958
86	0.001717
87	0.001482
88	0.001258
89	0.001047
90	0.000857
91	0.000702
92	0.000605
93	0.000591
94	0.000660
95	0.000788
96	0.000948
97	0.001123
98	0.001305
99	0.001490
100	0.001675
101	0.001858
102	0.002038
103	0.002215
104	0.002387
105	0.002556
106	0.002720
107	0.002880
108	0.003034
109	0.003184
110	0.003329
111	0.003469
112	0.003605
113	0.003735
114	0.003860
115	0.003981
116	0.004096
117	0.004207
118	0.004313
119	0.004415
120	0.004512
121	0.004604
122	0.004692
123	0.004775
124	0.004855
125	0.004930
126	0.005001
127	0.005069
128	0.005132
129	0.005192
130	0.005248
131	0.005301
132	0.005350
133	0.005396
134	0.005439
135	0.005479
136	0.005516
137	0.005551
138	0.005583
139	0.005612
140	0.005639
141	0.005663
142	0.005685
143	0.005706
144	0.005724
145	0.005740
146	0.005755
147	0.005768
148	0.005780
149	0.005790
150	0.005799
151	0.005806
152	0.005813
153	0.005818
154	0.005823
155	0.005826
156	0.005829
157	0.005831
158	0.005832
159	0.005833
160	0.005833
161	0.005833
162	0.005833
163	0.005832
164	0.005831
165	0.005829
166	0.005828
167	0.005826
168	0.005825
169	0.005823
170	0.005821
171	0.005820
172	0.005818
173	0.005817
174	0.005816
175	0.005815
176	0.005814
177	0.005813
178	0.005812
179	0.005812
180	0.005812
181	0.005812
182	0.005812
183	0.005813
184	0.005814
185	0.005815
186	0.005816
187	0.005817
188	0.005818
189	0.005820
190	0.005821
191	0.005823
192	0.005825
193	0.005826
194	0.005828
195	0.005829
196	0.005831
197	0.005832
198	0.005833
199	0.005833
200	0.005833
201	0.005833
202	0.005832
203	0.005831
204	0.005829
205	0.005826
206	0.005823
207	0.005818
208	0.005813
209	0.005806
210	0.005799
211	0.005790
212	0.005780
213	0.005768
214	0.005755
215	0.005740
216	0.005724
217	0.005706
218	0.005685
219	0.005663
220	0.005639
221	0.005612
222	0.005583
223	0.005551
224	0.005516
225	0.005479
226	0.005439
227	0.005396
228	0.005350
229	0.005301
230	0.005248
231	0.005192
232	0.005132
233	0.005069
234	0.005001
235	0.004930
236	0.004855
237	0.004776
238	0.004692
239	0.004604
240	0.004512
241	0.004415
242	0.004313
243	0.004207
244	0.004096
245	0.003981
246	0.003860
247	0.003735
248	0.003605
249	0.003469
250	0.003329
251	0.003184
252	0.003034
253	0.002880
254	0.002720
255	0.002556
256	0.002387
257	0.002215
258	0.002038
259	0.001858
260	0.001675
261	0.001490
262	0.001305
263	0.001123
264	0.000948
265	0.000788
266	0.000660
267	0.000591
268	0.000605
269	0.000702
270	0.000857
271	0.001047
272	0.001258
273	0.001483
274	0.001717
275	0.001958
276	0.002205
277	0.002457
278	0.002712
279	0.002970
280	0.003231
281	0.003494
282	0.003759
283	0.004025
284	0.004292
285	0.004560
286	0.004829
287	0.005098
288	0.005366
289	0.005634
290	0.005901
291	0.006168
292	0.006433
293	0.006696
294	0.006958
295	0.007218
296	0.007475
297	0.007730
298	0.007982
299	0.008232
300	0.008478
301	0.008721
302	0.008960
303	0.009196
304	0.009428
305	0.009656
306	0.009880
307	0.010099
308	0.010314
309	0.010525
310	0.010730
311	0.010932
312	0.011128
313	0.011320
314	0.011506
315	0.011688
316	0.011864
317	0.012036
318	0.012202
319	0.012364
320	0.012520
321	0.012672
322	0.012818
323	0.012959
324	0.013095
325	0.013227
326	0.013353
327	0.013475
328	0.013592
329	0.013704
330	0.013811
331	0.013914
332	0.014012
333	0.014106
334	0.014195
335	0.014280
336	0.014361
337	0.014438
338	0.014511
339	0.014580
340	0.014645
341	0.014706
342	0.014764
343	0.014817
344	0.014868
345	0.014915
346	0.014958
347	0.014998
348	0.015035
349	0.015069
350	0.015099
351	0.015127
352	0.015151
353	0.015173
354	0.015191
355	0.015207
356	0.015220
357	0.015230
358	0.015237
359	0.015241


